time (s) 	 speed 
3.666 	 9.72551
3.667 	 9.72578
3.668 	 9.72605
3.669 	 9.72632
3.67 	 9.72658
3.671 	 9.72685
3.672 	 9.72712
3.673 	 9.72739
3.674 	 9.72765
3.675 	 9.72792
3.676 	 9.72819
3.677 	 9.72845
3.678 	 9.72872
3.679 	 9.72899
3.68 	 9.72925
3.681 	 9.72952
3.682 	 9.72978
3.683 	 9.73005
3.684 	 9.73031
3.685 	 9.73058
3.686 	 9.73084
3.687 	 9.7311
3.688 	 9.73137
3.689 	 9.73163
3.69 	 9.73189
3.691 	 9.73216
3.692 	 9.73242
3.693 	 9.73268
3.694 	 9.73294
3.695 	 9.7332
3.696 	 9.73347
3.697 	 9.73373
3.698 	 9.73399
3.699 	 9.73425
3.7 	 9.73451
3.701 	 9.73477
3.702 	 9.73503
3.703 	 9.73529
3.704 	 9.73555
3.705 	 9.73581
3.706 	 9.73607
3.707 	 9.73632
3.708 	 9.73658
3.709 	 9.73684
3.71 	 9.7371
3.711 	 9.73736
3.712 	 9.73761
3.713 	 9.73787
3.714 	 9.73813
3.715 	 9.73838
3.716 	 9.73864
3.717 	 9.7389
3.718 	 9.73915
3.719 	 9.73941
3.72 	 9.73966
3.721 	 9.73992
3.722 	 9.74017
3.723 	 9.74043
3.724 	 9.74068
3.725 	 9.74094
3.726 	 9.74119
3.727 	 9.74144
3.728 	 9.7417
3.729 	 9.74195
3.73 	 9.7422
3.731 	 9.74246
3.732 	 9.74271
3.733 	 9.74296
3.734 	 9.74321
3.735 	 9.74346
3.736 	 9.74372
3.737 	 9.74397
3.738 	 9.74422
3.739 	 9.74447
3.74 	 9.74472
3.741 	 9.74497
3.742 	 9.74522
3.743 	 9.74547
3.744 	 9.74572
3.745 	 9.74597
3.746 	 9.74622
3.747 	 9.74647
3.748 	 9.74671
3.749 	 9.74696
3.75 	 9.74721
3.751 	 9.74746
3.752 	 9.74771
3.753 	 9.74795
3.754 	 9.7482
3.755 	 9.74845
3.756 	 9.74869
3.757 	 9.74894
3.758 	 9.74919
3.759 	 9.74943
3.76 	 9.74968
3.761 	 9.74992
3.762 	 9.75017
3.763 	 9.75041
3.764 	 9.75066
3.765 	 9.7509
3.766 	 9.75115
3.767 	 9.75139
3.768 	 9.75163
3.769 	 9.75188
3.77 	 9.75212
3.771 	 9.75236
3.772 	 9.7526
3.773 	 9.75285
3.774 	 9.75309
3.775 	 9.75333
3.776 	 9.75357
3.777 	 9.75381
3.778 	 9.75406
3.779 	 9.7543
3.78 	 9.75454
3.781 	 9.75478
3.782 	 9.75502
3.783 	 9.75526
3.784 	 9.7555
3.785 	 9.75574
3.786 	 9.75598
3.787 	 9.75622
3.788 	 9.75646
3.789 	 9.75669
3.79 	 9.75693
3.791 	 9.75717
3.792 	 9.75741
3.793 	 9.75765
3.794 	 9.75788
3.795 	 9.75812
3.796 	 9.75836
3.797 	 9.7586
3.798 	 9.75883
3.799 	 9.75907
3.8 	 9.7593
3.801 	 9.75954
3.802 	 9.75978
3.803 	 9.76001
3.804 	 9.76025
3.805 	 9.76048
3.806 	 9.76072
3.807 	 9.76095
3.808 	 9.76118
3.809 	 9.76142
3.81 	 9.76165
3.811 	 9.76189
3.812 	 9.76212
3.813 	 9.76235
3.814 	 9.76259
3.815 	 9.76282
3.816 	 9.76305
3.817 	 9.76328
3.818 	 9.76351
3.819 	 9.76375
3.82 	 9.76398
3.821 	 9.76421
3.822 	 9.76444
3.823 	 9.76467
3.824 	 9.7649
3.825 	 9.76513
3.826 	 9.76536
3.827 	 9.76559
3.828 	 9.76582
3.829 	 9.76605
3.83 	 9.76628
3.831 	 9.76651
3.832 	 9.76674
3.833 	 9.76697
3.834 	 9.7672
3.835 	 9.76742
3.836 	 9.76765
3.837 	 9.76788
3.838 	 9.76811
3.839 	 9.76833
3.84 	 9.76856
3.841 	 9.76879
3.842 	 9.76901
3.843 	 9.76924
3.844 	 9.76947
3.845 	 9.76969
3.846 	 9.76992
3.847 	 9.77014
3.848 	 9.77037
3.849 	 9.77059
3.85 	 9.77082
3.851 	 9.77104
3.852 	 9.77127
3.853 	 9.77149
3.854 	 9.77172
3.855 	 9.77194
3.856 	 9.77216
3.857 	 9.77239
3.858 	 9.77261
3.859 	 9.77283
3.86 	 9.77306
3.861 	 9.77328
3.862 	 9.7735
3.863 	 9.77372
3.864 	 9.77394
3.865 	 9.77417
3.866 	 9.77439
3.867 	 9.77461
3.868 	 9.77483
3.869 	 9.77505
3.87 	 9.77527
3.871 	 9.77549
3.872 	 9.77571
3.873 	 9.77593
3.874 	 9.77615
3.875 	 9.77637
3.876 	 9.77659
3.877 	 9.77681
3.878 	 9.77703
3.879 	 9.77724
3.88 	 9.77746
3.881 	 9.77768
3.882 	 9.7779
3.883 	 9.77812
3.884 	 9.77833
3.885 	 9.77855
3.886 	 9.77877
3.887 	 9.77898
3.888 	 9.7792
3.889 	 9.77942
3.89 	 9.77963
3.891 	 9.77985
3.892 	 9.78007
3.893 	 9.78028
3.894 	 9.7805
3.895 	 9.78071
3.896 	 9.78093
3.897 	 9.78114
3.898 	 9.78136
3.899 	 9.78157
3.9 	 9.78178
3.901 	 9.782
3.902 	 9.78221
3.903 	 9.78242
3.904 	 9.78264
3.905 	 9.78285
3.906 	 9.78306
3.907 	 9.78328
3.908 	 9.78349
3.909 	 9.7837
3.91 	 9.78391
3.911 	 9.78412
3.912 	 9.78434
3.913 	 9.78455
3.914 	 9.78476
3.915 	 9.78497
3.916 	 9.78518
3.917 	 9.78539
3.918 	 9.7856
3.919 	 9.78581
3.92 	 9.78602
3.921 	 9.78623
3.922 	 9.78644
3.923 	 9.78665
3.924 	 9.78686
3.925 	 9.78707
3.926 	 9.78728
3.927 	 9.78748
3.928 	 9.78769
3.929 	 9.7879
3.93 	 9.78811
3.931 	 9.78832
3.932 	 9.78852
3.933 	 9.78873
3.934 	 9.78894
3.935 	 9.78915
3.936 	 9.78935
3.937 	 9.78956
3.938 	 9.78976
3.939 	 9.78997
3.94 	 9.79018
3.941 	 9.79038
3.942 	 9.79059
3.943 	 9.79079
3.944 	 9.791
3.945 	 9.7912
3.946 	 9.79141
3.947 	 9.79161
3.948 	 9.79182
3.949 	 9.79202
3.95 	 9.79222
3.951 	 9.79243
3.952 	 9.79263
3.953 	 9.79283
3.954 	 9.79304
3.955 	 9.79324
3.956 	 9.79344
3.957 	 9.79364
3.958 	 9.79385
3.959 	 9.79405
3.96 	 9.79425
3.961 	 9.79445
3.962 	 9.79465
3.963 	 9.79486
3.964 	 9.79506
3.965 	 9.79526
3.966 	 9.79546
3.967 	 9.79566
3.968 	 9.79586
3.969 	 9.79606
3.97 	 9.79626
3.971 	 9.79646
3.972 	 9.79666
3.973 	 9.79686
3.974 	 9.79706
3.975 	 9.79725
3.976 	 9.79745
3.977 	 9.79765
3.978 	 9.79785
3.979 	 9.79805
3.98 	 9.79825
3.981 	 9.79844
3.982 	 9.79864
3.983 	 9.79884
3.984 	 9.79904
3.985 	 9.79923
3.986 	 9.79943
3.987 	 9.79963
3.988 	 9.79982
3.989 	 9.80002
3.99 	 9.80021
3.991 	 9.80041
3.992 	 9.80061
3.993 	 9.8008
3.994 	 9.801
3.995 	 9.80119
3.996 	 9.80139
3.997 	 9.80158
3.998 	 9.80178
3.999 	 9.80197
4 	 9.80216
4.001 	 9.80236
4.002 	 9.80255
4.003 	 9.80275
4.004 	 9.80294
4.005 	 9.80313
4.006 	 9.80332
4.007 	 9.80352
4.008 	 9.80371
4.009 	 9.8039
4.01 	 9.80409
4.011 	 9.80429
4.012 	 9.80448
4.013 	 9.80467
4.014 	 9.80486
4.015 	 9.80505
4.016 	 9.80524
4.017 	 9.80543
4.018 	 9.80563
4.019 	 9.80582
4.02 	 9.80601
4.021 	 9.8062
4.022 	 9.80639
4.023 	 9.80658
4.024 	 9.80677
4.025 	 9.80695
4.026 	 9.80714
4.027 	 9.80733
4.028 	 9.80752
4.029 	 9.80771
4.03 	 9.8079
4.031 	 9.80809
4.032 	 9.80827
4.033 	 9.80846
4.034 	 9.80865
4.035 	 9.80884
4.036 	 9.80903
4.037 	 9.80921
4.038 	 9.8094
4.039 	 9.80959
4.04 	 9.80977
4.041 	 9.80996
4.042 	 9.81015
4.043 	 9.81033
4.044 	 9.81052
4.045 	 9.8107
4.046 	 9.81089
4.047 	 9.81107
4.048 	 9.81126
4.049 	 9.81144
4.05 	 9.81163
4.051 	 9.81181
4.052 	 9.812
4.053 	 9.81218
4.054 	 9.81237
4.055 	 9.81255
4.056 	 9.81273
4.057 	 9.81292
4.058 	 9.8131
4.059 	 9.81328
4.06 	 9.81347
4.061 	 9.81365
4.062 	 9.81383
4.063 	 9.81401
4.064 	 9.8142
4.065 	 9.81438
4.066 	 9.81456
4.067 	 9.81474
4.068 	 9.81492
4.069 	 9.81511
4.07 	 9.81529
4.071 	 9.81547
4.072 	 9.81565
4.073 	 9.81583
4.074 	 9.81601
4.075 	 9.81619
4.076 	 9.81637
4.077 	 9.81655
4.078 	 9.81673
4.079 	 9.81691
4.08 	 9.81709
4.081 	 9.81727
4.082 	 9.81745
4.083 	 9.81763
4.084 	 9.81781
4.085 	 9.81798
4.086 	 9.81816
4.087 	 9.81834
4.088 	 9.81852
4.089 	 9.8187
4.09 	 9.81887
4.091 	 9.81905
4.092 	 9.81923
4.093 	 9.81941
4.094 	 9.81958
4.095 	 9.81976
4.096 	 9.81994
4.097 	 9.82011
4.098 	 9.82029
4.099 	 9.82046
4.1 	 9.82064
4.101 	 9.82082
4.102 	 9.82099
4.103 	 9.82117
4.104 	 9.82134
4.105 	 9.82152
4.106 	 9.82169
4.107 	 9.82187
4.108 	 9.82204
4.109 	 9.82222
4.11 	 9.82239
4.111 	 9.82256
4.112 	 9.82274
4.113 	 9.82291
4.114 	 9.82309
4.115 	 9.82326
4.116 	 9.82343
4.117 	 9.82361
4.118 	 9.82378
4.119 	 9.82395
4.12 	 9.82412
4.121 	 9.8243
4.122 	 9.82447
4.123 	 9.82464
4.124 	 9.82481
4.125 	 9.82498
4.126 	 9.82516
4.127 	 9.82533
4.128 	 9.8255
4.129 	 9.82567
4.13 	 9.82584
4.131 	 9.82601
4.132 	 9.82618
4.133 	 9.82635
4.134 	 9.82652
4.135 	 9.82669
4.136 	 9.82686
4.137 	 9.82703
4.138 	 9.8272
4.139 	 9.82737
4.14 	 9.82754
4.141 	 9.82771
4.142 	 9.82788
4.143 	 9.82805
4.144 	 9.82821
4.145 	 9.82838
4.146 	 9.82855
4.147 	 9.82872
4.148 	 9.82889
4.149 	 9.82905
4.15 	 9.82922
4.151 	 9.82939
4.152 	 9.82956
4.153 	 9.82972
4.154 	 9.82989
4.155 	 9.83006
4.156 	 9.83022
4.157 	 9.83039
4.158 	 9.83056
4.159 	 9.83072
4.16 	 9.83089
4.161 	 9.83105
4.162 	 9.83122
4.163 	 9.83138
4.164 	 9.83155
4.165 	 9.83172
4.166 	 9.83188
4.167 	 9.83204
4.168 	 9.83221
4.169 	 9.83237
4.17 	 9.83254
4.171 	 9.8327
4.172 	 9.83287
4.173 	 9.83303
4.174 	 9.83319
4.175 	 9.83336
4.176 	 9.83352
4.177 	 9.83368
4.178 	 9.83385
4.179 	 9.83401
4.18 	 9.83417
4.181 	 9.83433
4.182 	 9.8345
4.183 	 9.83466
4.184 	 9.83482
4.185 	 9.83498
4.186 	 9.83514
4.187 	 9.83531
4.188 	 9.83547
4.189 	 9.83563
4.19 	 9.83579
4.191 	 9.83595
4.192 	 9.83611
4.193 	 9.83627
4.194 	 9.83643
4.195 	 9.83659
4.196 	 9.83675
4.197 	 9.83691
4.198 	 9.83707
4.199 	 9.83723
4.2 	 9.83739
4.201 	 9.83755
4.202 	 9.83771
4.203 	 9.83787
4.204 	 9.83803
4.205 	 9.83819
4.206 	 9.83835
4.207 	 9.8385
4.208 	 9.83866
4.209 	 9.83882
4.21 	 9.83898
4.211 	 9.83914
4.212 	 9.83929
4.213 	 9.83945
4.214 	 9.83961
4.215 	 9.83977
4.216 	 9.83992
4.217 	 9.84008
4.218 	 9.84024
4.219 	 9.84039
4.22 	 9.84055
4.221 	 9.84071
4.222 	 9.84086
4.223 	 9.84102
4.224 	 9.84117
4.225 	 9.84133
4.226 	 9.84148
4.227 	 9.84164
4.228 	 9.8418
4.229 	 9.84195
4.23 	 9.84211
4.231 	 9.84226
4.232 	 9.84241
4.233 	 9.84257
4.234 	 9.84272
4.235 	 9.84288
4.236 	 9.84303
4.237 	 9.84319
4.238 	 9.84334
4.239 	 9.84349
4.24 	 9.84365
4.241 	 9.8438
4.242 	 9.84395
4.243 	 9.84411
4.244 	 9.84426
4.245 	 9.84441
4.246 	 9.84456
4.247 	 9.84472
4.248 	 9.84487
4.249 	 9.84502
4.25 	 9.84517
4.251 	 9.84532
4.252 	 9.84547
4.253 	 9.84563
4.254 	 9.84578
4.255 	 9.84593
4.256 	 9.84608
4.257 	 9.84623
4.258 	 9.84638
4.259 	 9.84653
4.26 	 9.84668
4.261 	 9.84683
4.262 	 9.84698
4.263 	 9.84713
4.264 	 9.84728
4.265 	 9.84743
4.266 	 9.84758
4.267 	 9.84773
4.268 	 9.84788
4.269 	 9.84803
4.27 	 9.84818
4.271 	 9.84833
4.272 	 9.84848
4.273 	 9.84862
4.274 	 9.84877
4.275 	 9.84892
4.276 	 9.84907
4.277 	 9.84922
4.278 	 9.84936
4.279 	 9.84951
4.28 	 9.84966
4.281 	 9.84981
4.282 	 9.84995
4.283 	 9.8501
4.284 	 9.85025
4.285 	 9.85039
4.286 	 9.85054
4.287 	 9.85069
4.288 	 9.85083
4.289 	 9.85098
4.29 	 9.85113
4.291 	 9.85127
4.292 	 9.85142
4.293 	 9.85156
4.294 	 9.85171
4.295 	 9.85185
4.296 	 9.852
4.297 	 9.85214
4.298 	 9.85229
4.299 	 9.85243
4.3 	 9.85258
4.301 	 9.85272
4.302 	 9.85287
4.303 	 9.85301
4.304 	 9.85316
4.305 	 9.8533
4.306 	 9.85344
4.307 	 9.85359
4.308 	 9.85373
4.309 	 9.85387
4.31 	 9.85402
4.311 	 9.85416
4.312 	 9.8543
4.313 	 9.85445
4.314 	 9.85459
4.315 	 9.85473
4.316 	 9.85487
4.317 	 9.85502
4.318 	 9.85516
4.319 	 9.8553
4.32 	 9.85544
4.321 	 9.85558
4.322 	 9.85572
4.323 	 9.85587
4.324 	 9.85601
4.325 	 9.85615
4.326 	 9.85629
4.327 	 9.85643
4.328 	 9.85657
4.329 	 9.85671
4.33 	 9.85685
4.331 	 9.85699
4.332 	 9.85713
4.333 	 9.85727
4.334 	 9.85741
4.335 	 9.85755
4.336 	 9.85769
4.337 	 9.85783
4.338 	 9.85797
4.339 	 9.85811
4.34 	 9.85825
4.341 	 9.85839
4.342 	 9.85853
4.343 	 9.85866
4.344 	 9.8588
4.345 	 9.85894
4.346 	 9.85908
4.347 	 9.85922
4.348 	 9.85936
4.349 	 9.85949
4.35 	 9.85963
4.351 	 9.85977
4.352 	 9.85991
4.353 	 9.86004
4.354 	 9.86018
4.355 	 9.86032
4.356 	 9.86046
4.357 	 9.86059
4.358 	 9.86073
4.359 	 9.86086
4.36 	 9.861
4.361 	 9.86114
4.362 	 9.86127
4.363 	 9.86141
4.364 	 9.86155
4.365 	 9.86168
4.366 	 9.86182
4.367 	 9.86195
4.368 	 9.86209
4.369 	 9.86222
4.37 	 9.86236
4.371 	 9.86249
4.372 	 9.86263
4.373 	 9.86276
4.374 	 9.8629
4.375 	 9.86303
4.376 	 9.86316
4.377 	 9.8633
4.378 	 9.86343
4.379 	 9.86357
4.38 	 9.8637
4.381 	 9.86383
4.382 	 9.86397
4.383 	 9.8641
4.384 	 9.86423
4.385 	 9.86437
4.386 	 9.8645
4.387 	 9.86463
4.388 	 9.86477
4.389 	 9.8649
4.39 	 9.86503
4.391 	 9.86516
4.392 	 9.86529
4.393 	 9.86543
4.394 	 9.86556
4.395 	 9.86569
4.396 	 9.86582
4.397 	 9.86595
4.398 	 9.86608
4.399 	 9.86622
4.4 	 9.86635
4.401 	 9.86648
4.402 	 9.86661
4.403 	 9.86674
4.404 	 9.86687
4.405 	 9.867
4.406 	 9.86713
4.407 	 9.86726
4.408 	 9.86739
4.409 	 9.86752
4.41 	 9.86765
4.411 	 9.86778
4.412 	 9.86791
4.413 	 9.86804
4.414 	 9.86817
4.415 	 9.8683
4.416 	 9.86843
4.417 	 9.86856
4.418 	 9.86869
4.419 	 9.86881
4.42 	 9.86894
4.421 	 9.86907
4.422 	 9.8692
4.423 	 9.86933
4.424 	 9.86946
4.425 	 9.86958
4.426 	 9.86971
4.427 	 9.86984
4.428 	 9.86997
4.429 	 9.87009
4.43 	 9.87022
4.431 	 9.87035
4.432 	 9.87048
4.433 	 9.8706
4.434 	 9.87073
4.435 	 9.87086
4.436 	 9.87098
4.437 	 9.87111
4.438 	 9.87124
4.439 	 9.87136
4.44 	 9.87149
4.441 	 9.87161
4.442 	 9.87174
4.443 	 9.87186
4.444 	 9.87199
4.445 	 9.87212
4.446 	 9.87224
4.447 	 9.87237
4.448 	 9.87249
4.449 	 9.87262
4.45 	 9.87274
4.451 	 9.87287
4.452 	 9.87299
4.453 	 9.87312
4.454 	 9.87324
4.455 	 9.87336
4.456 	 9.87349
4.457 	 9.87361
4.458 	 9.87374
4.459 	 9.87386
4.46 	 9.87398
4.461 	 9.87411
4.462 	 9.87423
4.463 	 9.87435
4.464 	 9.87448
4.465 	 9.8746
4.466 	 9.87472
4.467 	 9.87484
4.468 	 9.87497
4.469 	 9.87509
4.47 	 9.87521
4.471 	 9.87533
4.472 	 9.87546
4.473 	 9.87558
4.474 	 9.8757
4.475 	 9.87582
4.476 	 9.87594
4.477 	 9.87607
4.478 	 9.87619
4.479 	 9.87631
4.48 	 9.87643
4.481 	 9.87655
4.482 	 9.87667
4.483 	 9.87679
4.484 	 9.87691
4.485 	 9.87703
4.486 	 9.87715
4.487 	 9.87728
4.488 	 9.8774
4.489 	 9.87752
4.49 	 9.87764
4.491 	 9.87776
4.492 	 9.87788
4.493 	 9.878
4.494 	 9.87811
4.495 	 9.87823
4.496 	 9.87835
4.497 	 9.87847
4.498 	 9.87859
4.499 	 9.87871
4.5 	 9.87883
4.501 	 9.87895
4.502 	 9.87907
4.503 	 9.87919
4.504 	 9.8793
4.505 	 9.87942
4.506 	 9.87954
4.507 	 9.87966
4.508 	 9.87978
4.509 	 9.87989
4.51 	 9.88001
4.511 	 9.88013
4.512 	 9.88025
4.513 	 9.88036
4.514 	 9.88048
4.515 	 9.8806
4.516 	 9.88072
4.517 	 9.88083
4.518 	 9.88095
4.519 	 9.88107
4.52 	 9.88118
4.521 	 9.8813
4.522 	 9.88142
4.523 	 9.88153
4.524 	 9.88165
4.525 	 9.88176
4.526 	 9.88188
4.527 	 9.882
4.528 	 9.88211
4.529 	 9.88223
4.53 	 9.88234
4.531 	 9.88246
4.532 	 9.88257
4.533 	 9.88269
4.534 	 9.8828
4.535 	 9.88292
4.536 	 9.88303
4.537 	 9.88315
4.538 	 9.88326
4.539 	 9.88338
4.54 	 9.88349
4.541 	 9.8836
4.542 	 9.88372
4.543 	 9.88383
4.544 	 9.88395
4.545 	 9.88406
4.546 	 9.88417
4.547 	 9.88429
4.548 	 9.8844
4.549 	 9.88451
4.55 	 9.88463
4.551 	 9.88474
4.552 	 9.88485
4.553 	 9.88497
4.554 	 9.88508
4.555 	 9.88519
4.556 	 9.8853
4.557 	 9.88542
4.558 	 9.88553
4.559 	 9.88564
4.56 	 9.88575
4.561 	 9.88586
4.562 	 9.88598
4.563 	 9.88609
4.564 	 9.8862
4.565 	 9.88631
4.566 	 9.88642
4.567 	 9.88653
4.568 	 9.88664
4.569 	 9.88676
4.57 	 9.88687
4.571 	 9.88698
4.572 	 9.88709
4.573 	 9.8872
4.574 	 9.88731
4.575 	 9.88742
4.576 	 9.88753
4.577 	 9.88764
4.578 	 9.88775
4.579 	 9.88786
4.58 	 9.88797
4.581 	 9.88808
4.582 	 9.88819
4.583 	 9.8883
4.584 	 9.88841
4.585 	 9.88852
4.586 	 9.88863
4.587 	 9.88874
4.588 	 9.88885
4.589 	 9.88896
4.59 	 9.88906
4.591 	 9.88917
4.592 	 9.88928
4.593 	 9.88939
4.594 	 9.8895
4.595 	 9.88961
4.596 	 9.88971
4.597 	 9.88982
4.598 	 9.88993
4.599 	 9.89004
4.6 	 9.89015
4.601 	 9.89025
4.602 	 9.89036
4.603 	 9.89047
4.604 	 9.89058
4.605 	 9.89068
4.606 	 9.89079
4.607 	 9.8909
4.608 	 9.891
4.609 	 9.89111
4.61 	 9.89122
4.611 	 9.89132
4.612 	 9.89143
4.613 	 9.89154
4.614 	 9.89164
4.615 	 9.89175
4.616 	 9.89186
4.617 	 9.89196
4.618 	 9.89207
4.619 	 9.89217
4.62 	 9.89228
4.621 	 9.89239
4.622 	 9.89249
4.623 	 9.8926
4.624 	 9.8927
4.625 	 9.89281
4.626 	 9.89291
4.627 	 9.89302
4.628 	 9.89312
4.629 	 9.89323
4.63 	 9.89333
4.631 	 9.89344
4.632 	 9.89354
4.633 	 9.89364
4.634 	 9.89375
4.635 	 9.89385
4.636 	 9.89396
4.637 	 9.89406
4.638 	 9.89416
4.639 	 9.89427
4.64 	 9.89437
4.641 	 9.89447
4.642 	 9.89458
4.643 	 9.89468
4.644 	 9.89478
4.645 	 9.89489
4.646 	 9.89499
4.647 	 9.89509
4.648 	 9.8952
4.649 	 9.8953
4.65 	 9.8954
4.651 	 9.8955
4.652 	 9.89561
4.653 	 9.89571
4.654 	 9.89581
4.655 	 9.89591
4.656 	 9.89602
4.657 	 9.89612
4.658 	 9.89622
4.659 	 9.89632
4.66 	 9.89642
4.661 	 9.89652
4.662 	 9.89663
4.663 	 9.89673
4.664 	 9.89683
4.665 	 9.89693
4.666 	 9.89703
4.667 	 9.89713
4.668 	 9.89723
4.669 	 9.89733
4.67 	 9.89743
4.671 	 9.89753
4.672 	 9.89763
4.673 	 9.89773
4.674 	 9.89783
4.675 	 9.89793
4.676 	 9.89803
4.677 	 9.89813
4.678 	 9.89823
4.679 	 9.89833
4.68 	 9.89843
4.681 	 9.89853
4.682 	 9.89863
4.683 	 9.89873
4.684 	 9.89883
4.685 	 9.89893
4.686 	 9.89903
4.687 	 9.89913
4.688 	 9.89923
4.689 	 9.89933
4.69 	 9.89942
4.691 	 9.89952
4.692 	 9.89962
4.693 	 9.89972
4.694 	 9.89982
4.695 	 9.89992
4.696 	 9.90001
4.697 	 9.90011
4.698 	 9.90021
4.699 	 9.90031
4.7 	 9.90041
4.701 	 9.9005
4.702 	 9.9006
4.703 	 9.9007
4.704 	 9.9008
4.705 	 9.90089
4.706 	 9.90099
4.707 	 9.90109
4.708 	 9.90118
4.709 	 9.90128
4.71 	 9.90138
4.711 	 9.90147
4.712 	 9.90157
4.713 	 9.90167
4.714 	 9.90176
4.715 	 9.90186
4.716 	 9.90196
4.717 	 9.90205
4.718 	 9.90215
4.719 	 9.90224
4.72 	 9.90234
4.721 	 9.90244
4.722 	 9.90253
4.723 	 9.90263
4.724 	 9.90272
4.725 	 9.90282
4.726 	 9.90291
4.727 	 9.90301
4.728 	 9.9031
4.729 	 9.9032
4.73 	 9.90329
4.731 	 9.90339
4.732 	 9.90348
4.733 	 9.90358
4.734 	 9.90367
4.735 	 9.90377
4.736 	 9.90386
4.737 	 9.90395
4.738 	 9.90405
4.739 	 9.90414
4.74 	 9.90424
4.741 	 9.90433
4.742 	 9.90442
4.743 	 9.90452
4.744 	 9.90461
4.745 	 9.9047
4.746 	 9.9048
4.747 	 9.90489
4.748 	 9.90498
4.749 	 9.90508
4.75 	 9.90517
4.751 	 9.90526
4.752 	 9.90536
4.753 	 9.90545
4.754 	 9.90554
4.755 	 9.90563
4.756 	 9.90573
4.757 	 9.90582
4.758 	 9.90591
4.759 	 9.906
4.76 	 9.9061
4.761 	 9.90619
4.762 	 9.90628
4.763 	 9.90637
4.764 	 9.90646
4.765 	 9.90656
4.766 	 9.90665
4.767 	 9.90674
4.768 	 9.90683
4.769 	 9.90692
4.77 	 9.90701
4.771 	 9.9071
4.772 	 9.90719
4.773 	 9.90729
4.774 	 9.90738
4.775 	 9.90747
4.776 	 9.90756
4.777 	 9.90765
4.778 	 9.90774
4.779 	 9.90783
4.78 	 9.90792
4.781 	 9.90801
4.782 	 9.9081
4.783 	 9.90819
4.784 	 9.90828
4.785 	 9.90837
4.786 	 9.90846
4.787 	 9.90855
4.788 	 9.90864
4.789 	 9.90873
4.79 	 9.90882
4.791 	 9.90891
4.792 	 9.909
4.793 	 9.90909
4.794 	 9.90917
4.795 	 9.90926
4.796 	 9.90935
4.797 	 9.90944
4.798 	 9.90953
4.799 	 9.90962
4.8 	 9.90971
4.801 	 9.9098
4.802 	 9.90988
4.803 	 9.90997
4.804 	 9.91006
4.805 	 9.91015
4.806 	 9.91024
4.807 	 9.91033
4.808 	 9.91041
4.809 	 9.9105
4.81 	 9.91059
4.811 	 9.91068
4.812 	 9.91076
4.813 	 9.91085
4.814 	 9.91094
4.815 	 9.91103
4.816 	 9.91111
4.817 	 9.9112
4.818 	 9.91129
4.819 	 9.91137
4.82 	 9.91146
4.821 	 9.91155
4.822 	 9.91163
4.823 	 9.91172
4.824 	 9.91181
4.825 	 9.91189
4.826 	 9.91198
4.827 	 9.91207
4.828 	 9.91215
4.829 	 9.91224
4.83 	 9.91232
4.831 	 9.91241
4.832 	 9.9125
4.833 	 9.91258
4.834 	 9.91267
4.835 	 9.91275
4.836 	 9.91284
4.837 	 9.91292
4.838 	 9.91301
4.839 	 9.9131
4.84 	 9.91318
4.841 	 9.91327
4.842 	 9.91335
4.843 	 9.91344
4.844 	 9.91352
4.845 	 9.9136
4.846 	 9.91369
4.847 	 9.91377
4.848 	 9.91386
4.849 	 9.91394
4.85 	 9.91403
4.851 	 9.91411
4.852 	 9.9142
4.853 	 9.91428
4.854 	 9.91436
4.855 	 9.91445
4.856 	 9.91453
4.857 	 9.91462
4.858 	 9.9147
4.859 	 9.91478
4.86 	 9.91487
4.861 	 9.91495
4.862 	 9.91503
4.863 	 9.91512
4.864 	 9.9152
4.865 	 9.91528
4.866 	 9.91537
4.867 	 9.91545
4.868 	 9.91553
4.869 	 9.91561
4.87 	 9.9157
4.871 	 9.91578
4.872 	 9.91586
4.873 	 9.91594
4.874 	 9.91603
4.875 	 9.91611
4.876 	 9.91619
4.877 	 9.91627
4.878 	 9.91636
4.879 	 9.91644
4.88 	 9.91652
4.881 	 9.9166
4.882 	 9.91668
4.883 	 9.91676
4.884 	 9.91685
4.885 	 9.91693
4.886 	 9.91701
4.887 	 9.91709
4.888 	 9.91717
4.889 	 9.91725
4.89 	 9.91733
4.891 	 9.91741
4.892 	 9.9175
4.893 	 9.91758
4.894 	 9.91766
4.895 	 9.91774
4.896 	 9.91782
4.897 	 9.9179
4.898 	 9.91798
4.899 	 9.91806
4.9 	 9.91814
4.901 	 9.91822
4.902 	 9.9183
4.903 	 9.91838
4.904 	 9.91846
4.905 	 9.91854
4.906 	 9.91862
4.907 	 9.9187
4.908 	 9.91878
4.909 	 9.91886
4.91 	 9.91894
4.911 	 9.91902
4.912 	 9.9191
4.913 	 9.91918
4.914 	 9.91926
4.915 	 9.91934
4.916 	 9.91941
4.917 	 9.91949
4.918 	 9.91957
4.919 	 9.91965
4.92 	 9.91973
4.921 	 9.91981
4.922 	 9.91989
4.923 	 9.91997
4.924 	 9.92004
4.925 	 9.92012
4.926 	 9.9202
4.927 	 9.92028
4.928 	 9.92036
4.929 	 9.92044
4.93 	 9.92051
4.931 	 9.92059
4.932 	 9.92067
4.933 	 9.92075
4.934 	 9.92082
4.935 	 9.9209
4.936 	 9.92098
4.937 	 9.92106
4.938 	 9.92113
