566.7576832	1	 
566.9090304	0	 
568.4947456	1	3.4628096
568.646144	0	 
570.2204928	1	 
570.3720448	0	 
571.957504	1	3.4627584
572.1091072	0	 
573.6832512	1	 
573.8350592	0	 
575.4203648	1	3.4628608
575.5721728	0	 
577.1460608	1	 
577.2980224	0	 
578.883072	1	3.4627072
579.035136	0	 
580.6088192	1	 
580.7610368	0	 
582.3458816	1	3.4628096
582.4981504	0	 
584.0716288	1	 
584.2240512	0	 
585.80864	1	3.4627584
585.9611136	0	 
587.534336	1	 
587.6870144	0	 
589.2714496	1	3.4628096
589.4241792	0	 
590.997248	1	 
591.15008	0	 
592.7343104	1	3.4628608
592.887296	0	 
594.4600064	1	 
594.6130944	0	 
596.19712	1	3.4628096
596.3503104	0	 
597.922816	1	 
598.0761088	0	 
599.6598272	1	3.4627072
599.8132224	0	 
601.3855232	1	 
601.539072	0	 
603.1226368	1	3.4628096
603.2762368	0	 
604.8483328	1	 
605.0020352	0	 
606.5853952	1	3.4627584
606.7392	0	 
608.3109888	1	 
608.4649984	0	 
610.0482048	1	3.4628096
610.2022144	0	 
611.7737984	1	 
611.9280128	0	 
613.5109632	1	3.4627584
613.6652288	0	 
615.2365568	1	 
615.390976	0	 
616.9737728	1	3.4628096
617.128192	0	 
618.6993664	1	 
618.8539904	0	 
620.43648	1	3.4627072
620.5912064	0	 
622.162176	1	 
622.3170048	0	 
623.8992896	1	3.4628096
624.0542208	0	 
625.6248832	1	 
625.779968	0	 
627.3619968	1	3.4627072
627.5171328	0	 
629.0875392	1	 
629.2428288	0	 
630.824704	1	3.4627072
630.9800448	0	 
632.5502976	1	 
632.705792	0	 
634.2875136	1	3.4628096
634.4430592	0	 
636.013056	1	 
636.1688064	0	 
637.750272	1	3.4627584
637.9060736	0	 
639.4757632	1	 
639.6055552	0	 
641.2129792	1	3.4627072
641.3689856	0	 
642.9384704	1	 
643.0946816	0	 
644.6756864	1	3.4627072
644.8319488	0	 
646.4012288	1	 
646.5576448	0	 
648.1383936	1	3.4627072
648.2948608	0	 
649.863936	1	 
650.0205568	0	 
651.601152	1	3.4627584
651.7578752	0	 
653.3266432	1	 
653.48352	0	 
655.0639104	1	3.4627584
655.2207872	0	 
656.7894016	1	 
656.9464832	0	 
658.5265664	1	3.462656
658.6836992	0	 
660.2520576	1	 
660.409344	0	 
661.9892736	1	3.4627072
662.1466624	0	 
663.7147648	1	 
663.8723072	0	 
665.4519808	1	3.4627072
665.6095744	0	 
667.177472	1	 
667.335168	0	 
668.9146368	1	3.462656
669.0724352	0	 
670.6400768	1	 
670.79808	0	 
672.377344	1	3.4627072
672.5353984	0	 
674.102784	1	 
674.260992	0	 
675.8400512	1	3.4627072
675.9983104	0	 
677.5654912	1	 
677.723904	0	 
679.3027072	1	3.462656
679.4612224	0	 
681.0281984	1	 
681.186816	0	 
682.7654144	1	3.4627072
682.9241856	0	 
684.4909056	1	 
684.649728	0	 
686.2281216	1	3.4627072
686.3870976	0	 
687.9536128	1	 
688.1126912	0	 
689.6908288	1	3.4627072
689.8500096	0	 
691.41632	1	 
691.5756032	0	 
693.153536	1	3.4627072
693.3129216	0	 
694.8789248	1	 
695.038464	0	 
696.6162432	1	3.4627072
696.7758336	0	 
698.3415808	1	 
698.501376	0	 
700.0788992	1	3.462656
700.2387456	0	 
701.8042368	1	 
701.9642368	0	 
703.5415552	1	3.462656
703.7016576	0	 
705.266944	1	 
705.4271488	0	 
707.0042624	1	3.4627072
707.1645696	0	 
708.7295488	1	 
708.8900608	0	 
710.4668672	1	3.4626048
710.6273792	0	 
712.192256	1	 
712.3528704	0	 
713.9295232	1	3.462656
714.0902912	0	 
715.6548096	1	 
715.8157312	0	 
717.3922304	1	3.4627072
717.553152	0	 
719.1175168	1	 
719.2786432	0	 
720.8549376	1	3.4627072
721.016064	0	 
722.5801728	1	 
722.741504	0	 
724.3174912	1	3.4625536
724.4789248	0	 
726.0428288	1	 
726.204416	0	 
727.7801984	1	3.4627072
727.9417856	0	 
729.5053824	1	 
729.6671744	0	 
731.242752	1	3.4625536
731.4046464	0	 
732.9680384	1	 
733.1300352	0	 
734.7054592	1	3.4627072
734.8675072	0	 
736.4306944	1	 
736.5929472	0	 
738.168064	1	3.4626048
738.330368	0	 
739.8933504	1	 
740.0557568	0	 
741.63072	1	3.462656
741.7932288	0	 
743.3559552	1	 
743.5186688	0	 
745.093376	1	3.462656
745.2560896	0	 
746.81856	1	 
746.9814784	0	 
748.5559808	1	3.4626048
748.7189504	0	 
750.2812672	1	 
750.4443904	0	 
752.0186368	1	3.462656
752.1818112	0	 
753.743872	1	 
753.9072	0	 
755.4812928	1	3.462656
755.644672	0	 
757.206528	1	 
757.370112	0	 
758.944	1	3.4627072
759.107584	0	 
760.669184	1	 
760.8329728	0	 
762.4066048	1	3.4626048
762.5704448	0	 
764.1317376	1	 
764.2957312	0	 
765.8692096	1	3.4626048
766.0332544	0	 
767.5943936	1	 
767.7586432	0	 
769.3318656	1	3.462656
769.4961664	0	 
771.0569984	1	 
771.2214528	0	 
772.7944704	1	3.4626048
772.958976	0	 
774.5196544	1	 
774.6843648	0	 
776.2570752	1	3.4626048
776.421888	0	 
777.9823104	1	 
778.1472256	0	 
779.7197312	1	3.462656
779.8846976	0	 
781.4449152	1	 
781.6100352	0	 
783.182336	1	3.4626048
783.3475072	0	 
784.9074688	1	 
785.0728448	0	 
786.6449408	1	3.4626048
786.810368	0	 
788.3700736	1	 
788.5356544	0	 
790.1075456	1	3.4626048
790.2732288	0	 
791.8326784	1	 
791.998464	0	 
793.5701504	1	3.4626048
793.7360384	0	 
795.2953344	1	 
795.4613248	0	 
797.0328064	1	3.462656
797.1988992	0	 
798.757888	1	 
798.9240832	0	 
800.49536	1	3.4625536
800.6616576	0	 
802.2204416	1	 
802.3868928	0	 
803.9579648	1	3.4626048
804.1245184	0	 
805.6830976	1	 
805.8498048	0	 
807.4206208	1	3.462656
807.5873792	0	 
809.1457024	1	 
809.3126144	0	 
810.8832768	1	3.462656
811.0501888	0	 
812.6083072	1	 
812.7754752	0	 
814.3458816	1	3.4626048
814.5131008	0	 
816.070912	1	 
816.2120704	0	 
817.8084864	1	3.4626048
817.9759104	0	 
819.5335168	1	 
819.7010944	0	 
821.2710912	1	3.4626048
821.4386688	0	 
822.9960704	1	 
823.1638528	0	 
824.7336448	1	3.4625536
824.9014784	0	 
826.4586752	1	 
826.6267136	0	 
828.1962496	1	3.4626048
828.3643392	0	 
829.9213312	1	 
830.0895232	0	 
831.6588544	1	3.4626048
831.8271488	0	 
833.3838336	1	 
833.5522816	0	 
835.121408	1	3.4625536
835.2899584	0	 
836.8464384	1	 
837.0151424	0	 
838.584064	1	3.462656
838.7528704	0	 
840.3090944	1	 
840.4780032	0	 
842.04672	1	3.462656
842.21568	0	 
843.7716992	1	 
843.940864	0	 
845.5092736	1	3.4625536
845.6784896	0	 
847.234304	1	 
847.4036224	0	 
848.9718784	1	3.4626048
849.1412992	0	 
850.6969088	1	 
850.866432	0	 
852.4345344	1	3.462656
852.60416	0	 
854.1594624	1	 
854.3292416	0	 
855.8970368	1	3.4625024
856.0669184	0	 
857.622016	1	 
857.792	0	 
859.3596416	1	3.4626048
859.529728	0	 
861.0845696	1	 
861.2548608	0	 
862.8222976	1	3.462656
862.9925888	0	 
864.5472256	1	 
864.7177216	0	 
