time (s) 	 speed 
1.271 	 4.58775
1.272 	 4.58856
1.273 	 4.58937
1.274 	 4.59017
1.275 	 4.59097
1.276 	 4.59178
1.277 	 4.59258
1.278 	 4.59337
1.279 	 4.59417
1.28 	 4.59497
1.281 	 4.59576
1.282 	 4.59655
1.283 	 4.59734
1.284 	 4.59813
1.285 	 4.59892
1.286 	 4.59971
1.287 	 4.60049
1.288 	 4.60127
1.289 	 4.60206
1.29 	 4.60284
1.291 	 4.60361
1.292 	 4.60439
1.293 	 4.60517
1.294 	 4.60594
1.295 	 4.60671
1.296 	 4.60748
1.297 	 4.60825
1.298 	 4.60902
1.299 	 4.60979
1.3 	 4.61055
1.301 	 4.61132
1.302 	 4.61208
1.303 	 4.61284
1.304 	 4.6136
1.305 	 4.61435
1.306 	 4.61511
1.307 	 4.61586
1.308 	 4.61662
1.309 	 4.61737
1.31 	 4.61812
1.311 	 4.61887
1.312 	 4.61961
1.313 	 4.62036
1.314 	 4.6211
1.315 	 4.62185
1.316 	 4.62259
1.317 	 4.62333
1.318 	 4.62406
1.319 	 4.6248
1.32 	 4.62554
1.321 	 4.62627
1.322 	 4.627
1.323 	 4.62773
1.324 	 4.62846
1.325 	 4.62919
1.326 	 4.62992
1.327 	 4.63064
1.328 	 4.63137
1.329 	 4.63209
1.33 	 4.63281
1.331 	 4.63353
1.332 	 4.63425
1.333 	 4.63497
1.334 	 4.63568
1.335 	 4.6364
1.336 	 4.63711
1.337 	 4.63782
1.338 	 4.63853
1.339 	 4.63924
1.34 	 4.63995
1.341 	 4.64065
1.342 	 4.64136
1.343 	 4.64206
1.344 	 4.64276
1.345 	 4.64346
1.346 	 4.64416
1.347 	 4.64486
1.348 	 4.64555
1.349 	 4.64625
1.35 	 4.64694
1.351 	 4.64763
1.352 	 4.64832
1.353 	 4.64901
1.354 	 4.6497
1.355 	 4.65039
1.356 	 4.65107
1.357 	 4.65176
1.358 	 4.65244
1.359 	 4.65312
1.36 	 4.6538
1.361 	 4.65448
1.362 	 4.65516
1.363 	 4.65583
1.364 	 4.65651
1.365 	 4.65718
1.366 	 4.65785
1.367 	 4.65852
1.368 	 4.65919
1.369 	 4.65986
1.37 	 4.66053
1.371 	 4.66119
1.372 	 4.66186
1.373 	 4.66252
1.374 	 4.66318
1.375 	 4.66384
1.376 	 4.6645
1.377 	 4.66516
1.378 	 4.66581
1.379 	 4.66647
1.38 	 4.66712
1.381 	 4.66777
1.382 	 4.66843
1.383 	 4.66908
1.384 	 4.66972
1.385 	 4.67037
1.386 	 4.67102
1.387 	 4.67166
1.388 	 4.67231
1.389 	 4.67295
1.39 	 4.67359
1.391 	 4.67423
1.392 	 4.67487
1.393 	 4.6755
1.394 	 4.67614
1.395 	 4.67678
1.396 	 4.67741
1.397 	 4.67804
1.398 	 4.67867
1.399 	 4.6793
1.4 	 4.67993
1.401 	 4.68056
1.402 	 4.68118
1.403 	 4.68181
1.404 	 4.68243
1.405 	 4.68305
1.406 	 4.68368
1.407 	 4.6843
1.408 	 4.68491
1.409 	 4.68553
1.41 	 4.68615
1.411 	 4.68676
1.412 	 4.68738
1.413 	 4.68799
1.414 	 4.6886
1.415 	 4.68921
1.416 	 4.68982
1.417 	 4.69043
1.418 	 4.69104
1.419 	 4.69164
1.42 	 4.69225
1.421 	 4.69285
1.422 	 4.69345
1.423 	 4.69405
1.424 	 4.69465
1.425 	 4.69525
1.426 	 4.69585
1.427 	 4.69644
1.428 	 4.69704
1.429 	 4.69763
1.43 	 4.69823
1.431 	 4.69882
1.432 	 4.69941
1.433 	 4.7
1.434 	 4.70058
1.435 	 4.70117
1.436 	 4.70176
1.437 	 4.70234
1.438 	 4.70292
1.439 	 4.70351
1.44 	 4.70409
1.441 	 4.70467
1.442 	 4.70525
1.443 	 4.70582
1.444 	 4.7064
1.445 	 4.70698
1.446 	 4.70755
1.447 	 4.70812
1.448 	 4.7087
1.449 	 4.70927
1.45 	 4.70984
1.451 	 4.71041
1.452 	 4.71097
1.453 	 4.71154
1.454 	 4.71211
1.455 	 4.71267
1.456 	 4.71323
1.457 	 4.71379
1.458 	 4.71436
1.459 	 4.71492
1.46 	 4.71547
1.461 	 4.71603
1.462 	 4.71659
1.463 	 4.71714
1.464 	 4.7177
1.465 	 4.71825
1.466 	 4.7188
1.467 	 4.71936
1.468 	 4.71991
1.469 	 4.72045
1.47 	 4.721
1.471 	 4.72155
1.472 	 4.72209
1.473 	 4.72264
1.474 	 4.72318
1.475 	 4.72373
1.476 	 4.72427
1.477 	 4.72481
1.478 	 4.72535
1.479 	 4.72589
1.48 	 4.72642
1.481 	 4.72696
1.482 	 4.72749
1.483 	 4.72803
1.484 	 4.72856
1.485 	 4.72909
1.486 	 4.72962
1.487 	 4.73015
1.488 	 4.73068
1.489 	 4.73121
1.49 	 4.73174
1.491 	 4.73226
1.492 	 4.73279
1.493 	 4.73331
1.494 	 4.73383
1.495 	 4.73436
1.496 	 4.73488
1.497 	 4.7354
1.498 	 4.73592
1.499 	 4.73643
1.5 	 4.73695
1.501 	 4.73747
1.502 	 4.73798
1.503 	 4.73849
1.504 	 4.73901
1.505 	 4.73952
1.506 	 4.74003
1.507 	 4.74054
1.508 	 4.74105
1.509 	 4.74155
1.51 	 4.74206
1.511 	 4.74257
1.512 	 4.74307
1.513 	 4.74357
1.514 	 4.74408
1.515 	 4.74458
1.516 	 4.74508
1.517 	 4.74558
1.518 	 4.74608
1.519 	 4.74657
1.52 	 4.74707
1.521 	 4.74757
1.522 	 4.74806
1.523 	 4.74856
1.524 	 4.74905
1.525 	 4.74954
1.526 	 4.75003
1.527 	 4.75052
1.528 	 4.75101
1.529 	 4.7515
1.53 	 4.75199
1.531 	 4.75247
1.532 	 4.75296
1.533 	 4.75344
1.534 	 4.75392
1.535 	 4.75441
1.536 	 4.75489
1.537 	 4.75537
1.538 	 4.75585
1.539 	 4.75633
1.54 	 4.7568
1.541 	 4.75728
1.542 	 4.75776
1.543 	 4.75823
1.544 	 4.7587
1.545 	 4.75918
1.546 	 4.75965
1.547 	 4.76012
1.548 	 4.76059
1.549 	 4.76106
1.55 	 4.76153
1.551 	 4.762
1.552 	 4.76246
1.553 	 4.76293
1.554 	 4.76339
1.555 	 4.76386
1.556 	 4.76432
1.557 	 4.76478
1.558 	 4.76524
1.559 	 4.7657
1.56 	 4.76616
1.561 	 4.76662
1.562 	 4.76708
1.563 	 4.76753
1.564 	 4.76799
1.565 	 4.76844
1.566 	 4.7689
1.567 	 4.76935
1.568 	 4.7698
1.569 	 4.77025
1.57 	 4.7707
1.571 	 4.77115
1.572 	 4.7716
1.573 	 4.77205
1.574 	 4.7725
1.575 	 4.77294
1.576 	 4.77339
1.577 	 4.77383
1.578 	 4.77428
1.579 	 4.77472
1.58 	 4.77516
1.581 	 4.7756
1.582 	 4.77604
1.583 	 4.77648
1.584 	 4.77692
1.585 	 4.77735
1.586 	 4.77779
1.587 	 4.77823
1.588 	 4.77866
1.589 	 4.77909
1.59 	 4.77953
1.591 	 4.77996
1.592 	 4.78039
1.593 	 4.78082
1.594 	 4.78125
1.595 	 4.78168
1.596 	 4.78211
1.597 	 4.78253
1.598 	 4.78296
1.599 	 4.78339
1.6 	 4.78381
1.601 	 4.78423
1.602 	 4.78466
1.603 	 4.78508
1.604 	 4.7855
1.605 	 4.78592
1.606 	 4.78634
1.607 	 4.78676
1.608 	 4.78718
1.609 	 4.78759
1.61 	 4.78801
1.611 	 4.78843
1.612 	 4.78884
1.613 	 4.78925
1.614 	 4.78967
1.615 	 4.79008
1.616 	 4.79049
1.617 	 4.7909
1.618 	 4.79131
1.619 	 4.79172
1.62 	 4.79213
1.621 	 4.79254
1.622 	 4.79294
1.623 	 4.79335
1.624 	 4.79375
1.625 	 4.79416
1.626 	 4.79456
1.627 	 4.79496
1.628 	 4.79537
1.629 	 4.79577
1.63 	 4.79617
1.631 	 4.79657
1.632 	 4.79697
1.633 	 4.79736
1.634 	 4.79776
1.635 	 4.79816
1.636 	 4.79855
1.637 	 4.79895
1.638 	 4.79934
1.639 	 4.79974
1.64 	 4.80013
1.641 	 4.80052
1.642 	 4.80091
1.643 	 4.8013
1.644 	 4.80169
1.645 	 4.80208
1.646 	 4.80247
1.647 	 4.80285
1.648 	 4.80324
1.649 	 4.80363
1.65 	 4.80401
1.651 	 4.8044
1.652 	 4.80478
1.653 	 4.80516
1.654 	 4.80554
1.655 	 4.80592
1.656 	 4.8063
1.657 	 4.80668
1.658 	 4.80706
1.659 	 4.80744
1.66 	 4.80782
1.661 	 4.8082
1.662 	 4.80857
1.663 	 4.80895
1.664 	 4.80932
1.665 	 4.80969
1.666 	 4.81007
1.667 	 4.81044
1.668 	 4.81081
1.669 	 4.81118
1.67 	 4.81155
1.671 	 4.81192
1.672 	 4.81229
1.673 	 4.81266
1.674 	 4.81303
1.675 	 4.81339
1.676 	 4.81376
1.677 	 4.81412
1.678 	 4.81449
1.679 	 4.81485
1.68 	 4.81521
1.681 	 4.81558
1.682 	 4.81594
1.683 	 4.8163
1.684 	 4.81666
1.685 	 4.81702
1.686 	 4.81738
1.687 	 4.81773
1.688 	 4.81809
1.689 	 4.81845
1.69 	 4.8188
1.691 	 4.81916
1.692 	 4.81951
1.693 	 4.81987
1.694 	 4.82022
1.695 	 4.82057
1.696 	 4.82092
1.697 	 4.82128
1.698 	 4.82163
1.699 	 4.82198
1.7 	 4.82232
1.701 	 4.82267
1.702 	 4.82302
1.703 	 4.82337
1.704 	 4.82371
1.705 	 4.82406
1.706 	 4.8244
1.707 	 4.82475
1.708 	 4.82509
1.709 	 4.82543
1.71 	 4.82578
1.711 	 4.82612
1.712 	 4.82646
1.713 	 4.8268
1.714 	 4.82714
1.715 	 4.82748
1.716 	 4.82781
1.717 	 4.82815
1.718 	 4.82849
1.719 	 4.82883
1.72 	 4.82916
1.721 	 4.8295
1.722 	 4.82983
1.723 	 4.83016
1.724 	 4.8305
1.725 	 4.83083
1.726 	 4.83116
1.727 	 4.83149
1.728 	 4.83182
1.729 	 4.83215
1.73 	 4.83248
1.731 	 4.83281
1.732 	 4.83314
1.733 	 4.83346
1.734 	 4.83379
1.735 	 4.83412
1.736 	 4.83444
1.737 	 4.83476
1.738 	 4.83509
1.739 	 4.83541
1.74 	 4.83573
1.741 	 4.83606
1.742 	 4.83638
1.743 	 4.8367
1.744 	 4.83702
1.745 	 4.83734
1.746 	 4.83766
1.747 	 4.83797
1.748 	 4.83829
1.749 	 4.83861
1.75 	 4.83893
1.751 	 4.83924
1.752 	 4.83956
1.753 	 4.83987
1.754 	 4.84018
1.755 	 4.8405
1.756 	 4.84081
1.757 	 4.84112
1.758 	 4.84143
1.759 	 4.84174
1.76 	 4.84206
1.761 	 4.84236
1.762 	 4.84267
1.763 	 4.84298
1.764 	 4.84329
1.765 	 4.8436
1.766 	 4.8439
1.767 	 4.84421
1.768 	 4.84451
1.769 	 4.84482
1.77 	 4.84512
1.771 	 4.84543
1.772 	 4.84573
1.773 	 4.84603
1.774 	 4.84633
1.775 	 4.84664
1.776 	 4.84694
1.777 	 4.84724
1.778 	 4.84754
1.779 	 4.84783
1.78 	 4.84813
1.781 	 4.84843
1.782 	 4.84873
1.783 	 4.84902
1.784 	 4.84932
1.785 	 4.84962
1.786 	 4.84991
1.787 	 4.8502
1.788 	 4.8505
1.789 	 4.85079
1.79 	 4.85108
1.791 	 4.85137
1.792 	 4.85167
1.793 	 4.85196
1.794 	 4.85225
1.795 	 4.85254
1.796 	 4.85283
1.797 	 4.85311
1.798 	 4.8534
1.799 	 4.85369
1.8 	 4.85398
1.801 	 4.85426
1.802 	 4.85455
1.803 	 4.85483
1.804 	 4.85512
1.805 	 4.8554
1.806 	 4.85569
1.807 	 4.85597
1.808 	 4.85625
1.809 	 4.85653
1.81 	 4.85681
1.811 	 4.85709
1.812 	 4.85737
1.813 	 4.85765
1.814 	 4.85793
1.815 	 4.85821
1.816 	 4.85849
1.817 	 4.85877
1.818 	 4.85904
1.819 	 4.85932
1.82 	 4.8596
1.821 	 4.85987
1.822 	 4.86014
1.823 	 4.86042
1.824 	 4.86069
1.825 	 4.86097
1.826 	 4.86124
1.827 	 4.86151
1.828 	 4.86178
1.829 	 4.86205
1.83 	 4.86232
1.831 	 4.86259
1.832 	 4.86286
1.833 	 4.86313
1.834 	 4.8634
1.835 	 4.86367
1.836 	 4.86393
1.837 	 4.8642
1.838 	 4.86447
1.839 	 4.86473
1.84 	 4.865
1.841 	 4.86526
1.842 	 4.86553
1.843 	 4.86579
1.844 	 4.86605
1.845 	 4.86632
1.846 	 4.86658
1.847 	 4.86684
1.848 	 4.8671
1.849 	 4.86736
1.85 	 4.86762
1.851 	 4.86788
1.852 	 4.86814
1.853 	 4.8684
1.854 	 4.86866
1.855 	 4.86891
1.856 	 4.86917
1.857 	 4.86943
1.858 	 4.86968
1.859 	 4.86994
1.86 	 4.87019
1.861 	 4.87045
1.862 	 4.8707
1.863 	 4.87095
1.864 	 4.87121
1.865 	 4.87146
1.866 	 4.87171
1.867 	 4.87196
1.868 	 4.87221
1.869 	 4.87246
1.87 	 4.87271
1.871 	 4.87296
1.872 	 4.87321
1.873 	 4.87346
1.874 	 4.87371
1.875 	 4.87396
1.876 	 4.8742
1.877 	 4.87445
1.878 	 4.8747
1.879 	 4.87494
1.88 	 4.87519
1.881 	 4.87543
1.882 	 4.87568
1.883 	 4.87592
1.884 	 4.87616
1.885 	 4.87641
1.886 	 4.87665
1.887 	 4.87689
1.888 	 4.87713
1.889 	 4.87737
1.89 	 4.87761
1.891 	 4.87785
1.892 	 4.87809
1.893 	 4.87833
1.894 	 4.87857
1.895 	 4.87881
1.896 	 4.87904
1.897 	 4.87928
1.898 	 4.87952
1.899 	 4.87975
1.9 	 4.87999
1.901 	 4.88022
1.902 	 4.88046
1.903 	 4.88069
1.904 	 4.88093
1.905 	 4.88116
1.906 	 4.88139
1.907 	 4.88163
1.908 	 4.88186
1.909 	 4.88209
1.91 	 4.88232
1.911 	 4.88255
1.912 	 4.88278
1.913 	 4.88301
1.914 	 4.88324
1.915 	 4.88347
1.916 	 4.8837
1.917 	 4.88393
1.918 	 4.88415
1.919 	 4.88438
1.92 	 4.88461
1.921 	 4.88483
1.922 	 4.88506
1.923 	 4.88528
1.924 	 4.88551
1.925 	 4.88573
1.926 	 4.88596
1.927 	 4.88618
1.928 	 4.8864
1.929 	 4.88663
1.93 	 4.88685
1.931 	 4.88707
1.932 	 4.88729
1.933 	 4.88751
1.934 	 4.88773
1.935 	 4.88795
1.936 	 4.88817
1.937 	 4.88839
1.938 	 4.88861
1.939 	 4.88883
1.94 	 4.88905
1.941 	 4.88927
1.942 	 4.88948
1.943 	 4.8897
1.944 	 4.88992
1.945 	 4.89013
1.946 	 4.89035
1.947 	 4.89056
1.948 	 4.89078
1.949 	 4.89099
1.95 	 4.8912
1.951 	 4.89142
1.952 	 4.89163
1.953 	 4.89184
1.954 	 4.89205
1.955 	 4.89227
1.956 	 4.89248
1.957 	 4.89269
1.958 	 4.8929
1.959 	 4.89311
1.96 	 4.89332
1.961 	 4.89353
1.962 	 4.89373
1.963 	 4.89394
1.964 	 4.89415
1.965 	 4.89436
1.966 	 4.89457
1.967 	 4.89477
1.968 	 4.89498
1.969 	 4.89518
1.97 	 4.89539
1.971 	 4.89559
1.972 	 4.8958
1.973 	 4.896
1.974 	 4.89621
1.975 	 4.89641
1.976 	 4.89661
1.977 	 4.89682
1.978 	 4.89702
1.979 	 4.89722
1.98 	 4.89742
1.981 	 4.89762
1.982 	 4.89782
1.983 	 4.89802
1.984 	 4.89822
1.985 	 4.89842
1.986 	 4.89862
1.987 	 4.89882
1.988 	 4.89902
1.989 	 4.89922
1.99 	 4.89941
1.991 	 4.89961
1.992 	 4.89981
1.993 	 4.90001
1.994 	 4.9002
1.995 	 4.9004
1.996 	 4.90059
1.997 	 4.90079
1.998 	 4.90098
1.999 	 4.90118
2 	 4.90137
