time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
8.264 	 0.211645 	 -0.480116 	 0.115256 	 0.218671 	 0.333927 
8.265 	 0.211164 	 -0.482173 	 0.116245 	 0.217682 	 0.333927 
8.266 	 0.210681 	 -0.484224 	 0.117237 	 0.21669 	 0.333927 
8.267 	 0.210196 	 -0.486271 	 0.11823 	 0.215697 	 0.333927 
8.268 	 0.209708 	 -0.488314 	 0.119225 	 0.214702 	 0.333927 
8.269 	 0.209219 	 -0.490352 	 0.120222 	 0.213705 	 0.333927 
8.27 	 0.208728 	 -0.492385 	 0.121221 	 0.212706 	 0.333927 
8.271 	 0.208234 	 -0.494413 	 0.122222 	 0.211705 	 0.333927 
8.272 	 0.207739 	 -0.496437 	 0.123225 	 0.210702 	 0.333927 
8.273 	 0.207241 	 -0.498455 	 0.124229 	 0.209698 	 0.333927 
8.274 	 0.206742 	 -0.50047 	 0.125235 	 0.208692 	 0.333927 
8.275 	 0.20624 	 -0.502479 	 0.126242 	 0.207684 	 0.333927 
8.276 	 0.205737 	 -0.504483 	 0.127252 	 0.206675 	 0.333927 
8.277 	 0.205232 	 -0.506483 	 0.128262 	 0.205664 	 0.333927 
8.278 	 0.204724 	 -0.508478 	 0.129275 	 0.204652 	 0.333927 
8.279 	 0.204215 	 -0.510467 	 0.130289 	 0.203638 	 0.333927 
8.28 	 0.203703 	 -0.512452 	 0.131304 	 0.202623 	 0.333927 
8.281 	 0.20319 	 -0.514432 	 0.13232 	 0.201607 	 0.333927 
8.282 	 0.202674 	 -0.516408 	 0.133338 	 0.200589 	 0.333927 
8.283 	 0.202157 	 -0.518378 	 0.134358 	 0.199569 	 0.333927 
8.284 	 0.201637 	 -0.520343 	 0.135378 	 0.198549 	 0.333927 
8.285 	 0.201116 	 -0.522303 	 0.1364 	 0.197527 	 0.333927 
8.286 	 0.200593 	 -0.524258 	 0.137423 	 0.196504 	 0.333927 
8.287 	 0.200068 	 -0.526208 	 0.138448 	 0.195479 	 0.333927 
8.288 	 0.19954 	 -0.528153 	 0.139473 	 0.194454 	 0.333927 
8.289 	 0.199011 	 -0.530093 	 0.1405 	 0.193427 	 0.333927 
8.29 	 0.19848 	 -0.532028 	 0.141527 	 0.1924 	 0.333927 
8.291 	 0.197947 	 -0.533958 	 0.142556 	 0.191371 	 0.333927 
8.292 	 0.197412 	 -0.535883 	 0.143585 	 0.190342 	 0.333927 
8.293 	 0.196876 	 -0.537802 	 0.144616 	 0.189311 	 0.333927 
8.294 	 0.196337 	 -0.539717 	 0.145647 	 0.18828 	 0.333927 
8.295 	 0.195796 	 -0.541626 	 0.146679 	 0.187248 	 0.333927 
8.296 	 0.195254 	 -0.54353 	 0.147712 	 0.186215 	 0.333927 
8.297 	 0.194709 	 -0.545429 	 0.148746 	 0.185181 	 0.333927 
8.298 	 0.194163 	 -0.547322 	 0.149781 	 0.184146 	 0.333927 
8.299 	 0.193614 	 -0.54921 	 0.150816 	 0.183111 	 0.333927 
8.3 	 0.193064 	 -0.551093 	 0.151852 	 0.182075 	 0.333927 
8.301 	 0.192512 	 -0.552971 	 0.152888 	 0.181038 	 0.333927 
8.302 	 0.191958 	 -0.554843 	 0.153926 	 0.180001 	 0.333927 
8.303 	 0.191403 	 -0.55671 	 0.154963 	 0.178964 	 0.333927 
8.304 	 0.190845 	 -0.558572 	 0.156001 	 0.177926 	 0.333927 
8.305 	 0.190285 	 -0.560428 	 0.15704 	 0.176887 	 0.333927 
8.306 	 0.189724 	 -0.562279 	 0.158079 	 0.175848 	 0.333927 
8.307 	 0.189161 	 -0.564124 	 0.159118 	 0.174809 	 0.333927 
8.308 	 0.188596 	 -0.565964 	 0.160158 	 0.173769 	 0.333927 
8.309 	 0.188029 	 -0.567799 	 0.161198 	 0.172729 	 0.333927 
8.31 	 0.18746 	 -0.569628 	 0.162238 	 0.171689 	 0.333927 
8.311 	 0.18689 	 -0.571452 	 0.163279 	 0.170648 	 0.333927 
8.312 	 0.186317 	 -0.57327 	 0.164319 	 0.169608 	 0.333927 
8.313 	 0.185743 	 -0.575082 	 0.16536 	 0.168567 	 0.333927 
8.314 	 0.185167 	 -0.57689 	 0.166401 	 0.167526 	 0.333927 
8.315 	 0.184589 	 -0.578691 	 0.167442 	 0.166485 	 0.333927 
8.316 	 0.18401 	 -0.580487 	 0.168483 	 0.165444 	 0.333927 
8.317 	 0.183428 	 -0.582277 	 0.169523 	 0.164403 	 0.333927 
8.318 	 0.182845 	 -0.584062 	 0.170564 	 0.163363 	 0.333927 
8.319 	 0.18226 	 -0.585841 	 0.171605 	 0.162322 	 0.333927 
8.32 	 0.181674 	 -0.587615 	 0.172645 	 0.161281 	 0.333927 
8.321 	 0.181085 	 -0.589382 	 0.173686 	 0.160241 	 0.333927 
8.322 	 0.180495 	 -0.591144 	 0.174726 	 0.159201 	 0.333927 
8.323 	 0.179903 	 -0.592901 	 0.175766 	 0.158161 	 0.333927 
8.324 	 0.179309 	 -0.594652 	 0.176805 	 0.157122 	 0.333927 
8.325 	 0.178713 	 -0.596397 	 0.177844 	 0.156082 	 0.333927 
8.326 	 0.178116 	 -0.598136 	 0.178883 	 0.155044 	 0.333927 
8.327 	 0.177517 	 -0.599869 	 0.179922 	 0.154005 	 0.333927 
8.328 	 0.176916 	 -0.601597 	 0.180959 	 0.152968 	 0.333927 
8.329 	 0.176314 	 -0.603319 	 0.181997 	 0.15193 	 0.333927 
8.33 	 0.17571 	 -0.605035 	 0.183033 	 0.150893 	 0.333927 
8.331 	 0.175104 	 -0.606745 	 0.18407 	 0.149857 	 0.333927 
8.332 	 0.174496 	 -0.608449 	 0.185105 	 0.148822 	 0.333927 
8.333 	 0.173887 	 -0.610148 	 0.18614 	 0.147787 	 0.333927 
8.334 	 0.173276 	 -0.61184 	 0.187174 	 0.146753 	 0.333927 
8.335 	 0.172663 	 -0.613527 	 0.188208 	 0.145719 	 0.333927 
8.336 	 0.172049 	 -0.615208 	 0.18924 	 0.144687 	 0.333927 
8.337 	 0.171433 	 -0.616882 	 0.190272 	 0.143655 	 0.333927 
8.338 	 0.170815 	 -0.618551 	 0.191303 	 0.142624 	 0.333927 
8.339 	 0.170196 	 -0.620214 	 0.192333 	 0.141594 	 0.333927 
8.34 	 0.169575 	 -0.621871 	 0.193362 	 0.140565 	 0.333927 
8.341 	 0.168952 	 -0.623522 	 0.19439 	 0.139537 	 0.333927 
8.342 	 0.168328 	 -0.625167 	 0.195417 	 0.13851 	 0.333927 
8.343 	 0.167702 	 -0.626806 	 0.196443 	 0.137484 	 0.333927 
8.344 	 0.167074 	 -0.628438 	 0.197467 	 0.13646 	 0.333927 
8.345 	 0.166445 	 -0.630065 	 0.198491 	 0.135436 	 0.333927 
8.346 	 0.165814 	 -0.631686 	 0.199513 	 0.134414 	 0.333927 
8.347 	 0.165181 	 -0.6333 	 0.200534 	 0.133392 	 0.333927 
8.348 	 0.164547 	 -0.634908 	 0.201554 	 0.132373 	 0.333927 
8.349 	 0.163912 	 -0.636511 	 0.202573 	 0.131354 	 0.333927 
8.35 	 0.163274 	 -0.638107 	 0.20359 	 0.130337 	 0.333927 
8.351 	 0.162635 	 -0.639697 	 0.204606 	 0.129321 	 0.333927 
8.352 	 0.161995 	 -0.64128 	 0.20562 	 0.128307 	 0.333927 
8.353 	 0.161353 	 -0.642858 	 0.206633 	 0.127294 	 0.333927 
8.354 	 0.160709 	 -0.644429 	 0.207644 	 0.126282 	 0.333927 
8.355 	 0.160064 	 -0.645994 	 0.208654 	 0.125273 	 0.333927 
8.356 	 0.159417 	 -0.647553 	 0.209662 	 0.124264 	 0.333927 
8.357 	 0.158769 	 -0.649106 	 0.210669 	 0.123258 	 0.333927 
8.358 	 0.158119 	 -0.650652 	 0.211674 	 0.122253 	 0.333927 
8.359 	 0.157468 	 -0.652192 	 0.212677 	 0.12125 	 0.333927 
8.36 	 0.156815 	 -0.653725 	 0.213678 	 0.120248 	 0.333927 
8.361 	 0.15616 	 -0.655253 	 0.214678 	 0.119249 	 0.333927 
8.362 	 0.155504 	 -0.656774 	 0.215676 	 0.118251 	 0.333927 
8.363 	 0.154847 	 -0.658288 	 0.216672 	 0.117255 	 0.333927 
8.364 	 0.154188 	 -0.659797 	 0.217666 	 0.116261 	 0.333927 
8.365 	 0.153527 	 -0.661299 	 0.218658 	 0.115269 	 0.333927 
8.366 	 0.152865 	 -0.662794 	 0.219648 	 0.114279 	 0.333927 
8.367 	 0.152201 	 -0.664283 	 0.220636 	 0.113291 	 0.333927 
8.368 	 0.151536 	 -0.665766 	 0.221622 	 0.112305 	 0.333927 
8.369 	 0.15087 	 -0.667242 	 0.222606 	 0.111321 	 0.333927 
8.37 	 0.150202 	 -0.668711 	 0.223588 	 0.110339 	 0.333927 
8.371 	 0.149533 	 -0.670175 	 0.224567 	 0.10936 	 0.333927 
8.372 	 0.148862 	 -0.671631 	 0.225544 	 0.108383 	 0.333927 
8.373 	 0.148189 	 -0.673082 	 0.226519 	 0.107407 	 0.333927 
8.374 	 0.147515 	 -0.674525 	 0.227492 	 0.106435 	 0.333927 
8.375 	 0.14684 	 -0.675962 	 0.228463 	 0.105464 	 0.333927 
8.376 	 0.146164 	 -0.677393 	 0.229431 	 0.104496 	 0.333927 
8.377 	 0.145485 	 -0.678817 	 0.230396 	 0.103531 	 0.333927 
8.378 	 0.144806 	 -0.680234 	 0.231359 	 0.102567 	 0.333927 
8.379 	 0.144125 	 -0.681645 	 0.23232 	 0.101607 	 0.333927 
8.38 	 0.143443 	 -0.68305 	 0.233278 	 0.100649 	 0.333927 
8.381 	 0.142759 	 -0.684447 	 0.234234 	 0.099693 	 0.333927 
8.382 	 0.142074 	 -0.685838 	 0.235187 	 0.09874 	 0.333927 
8.383 	 0.141387 	 -0.687222 	 0.236137 	 0.0977896 	 0.333927 
8.384 	 0.140699 	 -0.6886 	 0.237085 	 0.0968419 	 0.333927 
8.385 	 0.14001 	 -0.689971 	 0.23803 	 0.0958969 	 0.333927 
8.386 	 0.139319 	 -0.691335 	 0.238972 	 0.0949547 	 0.333927 
8.387 	 0.138627 	 -0.692693 	 0.239912 	 0.0940152 	 0.333927 
8.388 	 0.137934 	 -0.694044 	 0.240848 	 0.0930786 	 0.333927 
8.389 	 0.137239 	 -0.695388 	 0.241782 	 0.0921448 	 0.333927 
8.39 	 0.136543 	 -0.696725 	 0.242713 	 0.0912139 	 0.333927 
8.391 	 0.135846 	 -0.698056 	 0.243641 	 0.090286 	 0.333927 
8.392 	 0.135147 	 -0.69938 	 0.244566 	 0.089361 	 0.333927 
8.393 	 0.134447 	 -0.700697 	 0.245488 	 0.0884391 	 0.333927 
8.394 	 0.133746 	 -0.702007 	 0.246407 	 0.0875202 	 0.333927 
8.395 	 0.133043 	 -0.70331 	 0.247323 	 0.0866043 	 0.333927 
8.396 	 0.132339 	 -0.704607 	 0.248235 	 0.0856916 	 0.333927 
8.397 	 0.131634 	 -0.705896 	 0.249145 	 0.084782 	 0.333927 
8.398 	 0.130927 	 -0.707179 	 0.250051 	 0.0838756 	 0.333927 
8.399 	 0.130219 	 -0.708455 	 0.250954 	 0.0829725 	 0.333927 
8.4 	 0.12951 	 -0.709724 	 0.251854 	 0.0820726 	 0.333927 
8.401 	 0.1288 	 -0.710987 	 0.252751 	 0.0811759 	 0.333927 
8.402 	 0.128088 	 -0.712242 	 0.253644 	 0.0802827 	 0.333927 
8.403 	 0.127376 	 -0.71349 	 0.254534 	 0.0793927 	 0.333927 
8.404 	 0.126661 	 -0.714732 	 0.255421 	 0.0785062 	 0.333927 
8.405 	 0.125946 	 -0.715966 	 0.256304 	 0.0776231 	 0.333927 
8.406 	 0.125229 	 -0.717194 	 0.257183 	 0.0767435 	 0.333927 
8.407 	 0.124512 	 -0.718414 	 0.25806 	 0.0758674 	 0.333927 
8.408 	 0.123793 	 -0.719628 	 0.258932 	 0.0749948 	 0.333927 
8.409 	 0.123072 	 -0.720834 	 0.259801 	 0.0741258 	 0.333927 
8.41 	 0.122351 	 -0.722034 	 0.260667 	 0.0732604 	 0.333927 
8.411 	 0.121628 	 -0.723226 	 0.261528 	 0.0723986 	 0.333927 
8.412 	 0.120905 	 -0.724412 	 0.262386 	 0.0715405 	 0.333927 
8.413 	 0.12018 	 -0.72559 	 0.263241 	 0.0706862 	 0.333927 
8.414 	 0.119453 	 -0.726762 	 0.264091 	 0.0698355 	 0.333927 
8.415 	 0.118726 	 -0.727926 	 0.264938 	 0.0689886 	 0.333927 
8.416 	 0.117998 	 -0.729083 	 0.265781 	 0.0681456 	 0.333927 
8.417 	 0.117268 	 -0.730234 	 0.266621 	 0.0673064 	 0.333927 
8.418 	 0.116537 	 -0.731377 	 0.267456 	 0.066471 	 0.333927 
8.419 	 0.115805 	 -0.732513 	 0.268287 	 0.0656396 	 0.333927 
8.42 	 0.115072 	 -0.733641 	 0.269115 	 0.0648121 	 0.333927 
8.421 	 0.114338 	 -0.734763 	 0.269938 	 0.0639886 	 0.333927 
8.422 	 0.113602 	 -0.735877 	 0.270758 	 0.0631691 	 0.333927 
8.423 	 0.112866 	 -0.736985 	 0.271573 	 0.0623536 	 0.333927 
8.424 	 0.112129 	 -0.738085 	 0.272385 	 0.0615422 	 0.333927 
8.425 	 0.11139 	 -0.739178 	 0.273192 	 0.0607349 	 0.333927 
8.426 	 0.11065 	 -0.740264 	 0.273995 	 0.0599318 	 0.333927 
8.427 	 0.109909 	 -0.741342 	 0.274794 	 0.0591328 	 0.333927 
8.428 	 0.109167 	 -0.742414 	 0.275589 	 0.058338 	 0.333927 
8.429 	 0.108425 	 -0.743478 	 0.276379 	 0.0575474 	 0.333927 
8.43 	 0.107681 	 -0.744534 	 0.277166 	 0.0567611 	 0.333927 
8.431 	 0.106935 	 -0.745584 	 0.277948 	 0.0559791 	 0.333927 
8.432 	 0.106189 	 -0.746626 	 0.278726 	 0.0552014 	 0.333927 
8.433 	 0.105442 	 -0.747661 	 0.279499 	 0.0544281 	 0.333927 
8.434 	 0.104694 	 -0.748689 	 0.280268 	 0.0536591 	 0.333927 
8.435 	 0.103945 	 -0.74971 	 0.281032 	 0.0528946 	 0.333927 
8.436 	 0.103195 	 -0.750723 	 0.281792 	 0.0521345 	 0.333927 
8.437 	 0.102443 	 -0.751729 	 0.282548 	 0.0513788 	 0.333927 
8.438 	 0.101691 	 -0.752727 	 0.283299 	 0.0506277 	 0.333927 
8.439 	 0.100938 	 -0.753718 	 0.284046 	 0.0498811 	 0.333927 
8.44 	 0.100184 	 -0.754702 	 0.284788 	 0.0491391 	 0.333927 
8.441 	 0.0994286 	 -0.755679 	 0.285525 	 0.0484017 	 0.333927 
8.442 	 0.0986724 	 -0.756648 	 0.286258 	 0.0476689 	 0.333927 
8.443 	 0.0979153 	 -0.75761 	 0.286986 	 0.0469407 	 0.333927 
8.444 	 0.0971572 	 -0.758564 	 0.28771 	 0.0462173 	 0.333927 
8.445 	 0.0963981 	 -0.759511 	 0.288428 	 0.0454985 	 0.333927 
8.446 	 0.0956382 	 -0.76045 	 0.289142 	 0.0447845 	 0.333927 
8.447 	 0.0948772 	 -0.761383 	 0.289852 	 0.0440752 	 0.333927 
8.448 	 0.0941154 	 -0.762307 	 0.290556 	 0.0433707 	 0.333927 
8.449 	 0.0933526 	 -0.763224 	 0.291256 	 0.0426711 	 0.333927 
8.45 	 0.0925889 	 -0.764134 	 0.291951 	 0.0419763 	 0.333927 
8.451 	 0.0918244 	 -0.765037 	 0.292641 	 0.0412864 	 0.333927 
8.452 	 0.0910589 	 -0.765932 	 0.293326 	 0.0406014 	 0.333927 
8.453 	 0.0902925 	 -0.766819 	 0.294006 	 0.0399213 	 0.333927 
8.454 	 0.0895252 	 -0.767699 	 0.294681 	 0.0392461 	 0.333927 
8.455 	 0.0887571 	 -0.768571 	 0.295351 	 0.038576 	 0.333927 
8.456 	 0.0879881 	 -0.769436 	 0.296016 	 0.0379109 	 0.333927 
8.457 	 0.0872182 	 -0.770294 	 0.296676 	 0.0372508 	 0.333927 
8.458 	 0.0864475 	 -0.771144 	 0.297331 	 0.0365957 	 0.333927 
8.459 	 0.085676 	 -0.771986 	 0.297981 	 0.0359458 	 0.333927 
8.46 	 0.0849035 	 -0.772821 	 0.298626 	 0.035301 	 0.333927 
8.461 	 0.0841303 	 -0.773648 	 0.299266 	 0.0346613 	 0.333927 
8.462 	 0.0833563 	 -0.774468 	 0.2999 	 0.0340268 	 0.333927 
8.463 	 0.0825814 	 -0.77528 	 0.300529 	 0.0333975 	 0.333927 
8.464 	 0.0818057 	 -0.776084 	 0.301154 	 0.0327734 	 0.333927 
8.465 	 0.0810292 	 -0.776881 	 0.301772 	 0.0321545 	 0.333927 
8.466 	 0.0802519 	 -0.777671 	 0.302386 	 0.0315409 	 0.333927 
8.467 	 0.0794739 	 -0.778453 	 0.302994 	 0.0309326 	 0.333927 
8.468 	 0.078695 	 -0.779227 	 0.303597 	 0.0303296 	 0.333927 
8.469 	 0.0779154 	 -0.779994 	 0.304195 	 0.0297319 	 0.333927 
8.47 	 0.077135 	 -0.780753 	 0.304787 	 0.0291396 	 0.333927 
8.471 	 0.0763539 	 -0.781504 	 0.305374 	 0.0285527 	 0.333927 
8.472 	 0.075572 	 -0.782248 	 0.305956 	 0.0279712 	 0.333927 
8.473 	 0.0747894 	 -0.782984 	 0.306532 	 0.0273952 	 0.333927 
8.474 	 0.0740061 	 -0.783712 	 0.307102 	 0.0268246 	 0.333927 
8.475 	 0.073222 	 -0.784433 	 0.307667 	 0.0262594 	 0.333927 
8.476 	 0.0724372 	 -0.785146 	 0.308227 	 0.0256998 	 0.333927 
8.477 	 0.0716517 	 -0.785851 	 0.308781 	 0.0251457 	 0.333927 
8.478 	 0.0708655 	 -0.786549 	 0.30933 	 0.0245971 	 0.333927 
8.479 	 0.0700786 	 -0.787239 	 0.309873 	 0.0240541 	 0.333927 
8.48 	 0.069291 	 -0.787922 	 0.31041 	 0.0235167 	 0.333927 
8.481 	 0.0685028 	 -0.788596 	 0.310942 	 0.0229849 	 0.333927 
8.482 	 0.0677139 	 -0.789263 	 0.311468 	 0.0224587 	 0.333927 
8.483 	 0.0669243 	 -0.789922 	 0.311989 	 0.0219382 	 0.333927 
8.484 	 0.066134 	 -0.790574 	 0.312504 	 0.0214234 	 0.333927 
8.485 	 0.0653431 	 -0.791218 	 0.313013 	 0.0209142 	 0.333927 
8.486 	 0.0645516 	 -0.791854 	 0.313516 	 0.0204107 	 0.333927 
8.487 	 0.0637594 	 -0.792482 	 0.314014 	 0.019913 	 0.333927 
8.488 	 0.0629666 	 -0.793103 	 0.314506 	 0.0194211 	 0.333927 
8.489 	 0.0621732 	 -0.793715 	 0.314992 	 0.0189349 	 0.333927 
8.49 	 0.0613792 	 -0.79432 	 0.315472 	 0.0184545 	 0.333927 
8.491 	 0.0605846 	 -0.794918 	 0.315947 	 0.0179799 	 0.333927 
8.492 	 0.0597894 	 -0.795507 	 0.316416 	 0.0175111 	 0.333927 
8.493 	 0.0589936 	 -0.796089 	 0.316879 	 0.0170482 	 0.333927 
8.494 	 0.0581972 	 -0.796663 	 0.317336 	 0.0165912 	 0.333927 
8.495 	 0.0574002 	 -0.797229 	 0.317787 	 0.01614 	 0.333927 
8.496 	 0.0566027 	 -0.797787 	 0.318232 	 0.0156948 	 0.333927 
8.497 	 0.0558047 	 -0.798338 	 0.318671 	 0.0152554 	 0.333927 
8.498 	 0.0550061 	 -0.79888 	 0.319105 	 0.014822 	 0.333927 
8.499 	 0.0542069 	 -0.799415 	 0.319532 	 0.0143946 	 0.333927 
8.5 	 0.0534072 	 -0.799942 	 0.319954 	 0.0139731 	 0.333927 
8.501 	 0.052607 	 -0.800461 	 0.320369 	 0.0135576 	 0.333927 
8.502 	 0.0518063 	 -0.800973 	 0.320779 	 0.0131481 	 0.333927 
8.503 	 0.0510051 	 -0.801476 	 0.321182 	 0.0127447 	 0.333927 
8.504 	 0.0502034 	 -0.801972 	 0.32158 	 0.0123473 	 0.333927 
8.505 	 0.0494011 	 -0.80246 	 0.321971 	 0.0119559 	 0.333927 
8.506 	 0.0485984 	 -0.80294 	 0.322356 	 0.0115706 	 0.333927 
8.507 	 0.0477953 	 -0.803412 	 0.322736 	 0.0111914 	 0.333927 
8.508 	 0.0469916 	 -0.803876 	 0.323109 	 0.0108182 	 0.333927 
8.509 	 0.0461875 	 -0.804333 	 0.323476 	 0.0104512 	 0.333927 
8.51 	 0.0453829 	 -0.804781 	 0.323837 	 0.0100904 	 0.333927 
8.511 	 0.0445779 	 -0.805222 	 0.324191 	 0.00973564 	 0.333927 
8.512 	 0.0437725 	 -0.805655 	 0.32454 	 0.00938706 	 0.333927 
8.513 	 0.0429666 	 -0.80608 	 0.324882 	 0.00904466 	 0.333927 
8.514 	 0.0421604 	 -0.806497 	 0.325218 	 0.00870844 	 0.333927 
8.515 	 0.0413536 	 -0.806906 	 0.325548 	 0.00837842 	 0.333927 
8.516 	 0.0405465 	 -0.807307 	 0.325872 	 0.0080546 	 0.333927 
8.517 	 0.039739 	 -0.8077 	 0.32619 	 0.00773702 	 0.333927 
8.518 	 0.0389311 	 -0.808086 	 0.326501 	 0.00742567 	 0.333927 
8.519 	 0.0381229 	 -0.808463 	 0.326806 	 0.00712057 	 0.333927 
8.52 	 0.0373142 	 -0.808833 	 0.327105 	 0.00682173 	 0.333927 
8.521 	 0.0365052 	 -0.809194 	 0.327398 	 0.00652916 	 0.333927 
8.522 	 0.0356958 	 -0.809548 	 0.327684 	 0.00624288 	 0.333927 
8.523 	 0.0348861 	 -0.809894 	 0.327964 	 0.0059629 	 0.333927 
8.524 	 0.0340761 	 -0.810232 	 0.328238 	 0.00568922 	 0.333927 
8.525 	 0.0332657 	 -0.810562 	 0.328505 	 0.00542186 	 0.333927 
8.526 	 0.0324549 	 -0.810884 	 0.328766 	 0.00516083 	 0.333927 
8.527 	 0.0316439 	 -0.811198 	 0.329021 	 0.00490614 	 0.333927 
8.528 	 0.0308325 	 -0.811504 	 0.329269 	 0.00465779 	 0.333927 
8.529 	 0.0300209 	 -0.811802 	 0.329511 	 0.00441581 	 0.333927 
8.53 	 0.0292089 	 -0.812092 	 0.329747 	 0.0041802 	 0.333927 
8.531 	 0.0283967 	 -0.812374 	 0.329976 	 0.00395096 	 0.333927 
8.532 	 0.0275842 	 -0.812648 	 0.330199 	 0.00372811 	 0.333927 
8.533 	 0.0267714 	 -0.812915 	 0.330415 	 0.00351166 	 0.333927 
8.534 	 0.0259584 	 -0.813173 	 0.330625 	 0.00330161 	 0.333927 
8.535 	 0.0251451 	 -0.813424 	 0.330829 	 0.00309798 	 0.333927 
8.536 	 0.0243315 	 -0.813666 	 0.331026 	 0.00290077 	 0.333927 
8.537 	 0.0235177 	 -0.8139 	 0.331217 	 0.00270999 	 0.333927 
8.538 	 0.0227037 	 -0.814127 	 0.331401 	 0.00252564 	 0.333927 
8.539 	 0.0218895 	 -0.814345 	 0.331579 	 0.00234774 	 0.333927 
8.54 	 0.021075 	 -0.814556 	 0.331751 	 0.00217629 	 0.333927 
8.541 	 0.0202604 	 -0.814758 	 0.331916 	 0.0020113 	 0.333927 
8.542 	 0.0194455 	 -0.814953 	 0.332074 	 0.00185277 	 0.333927 
8.543 	 0.0186305 	 -0.815139 	 0.332226 	 0.00170071 	 0.333927 
8.544 	 0.0178152 	 -0.815318 	 0.332372 	 0.00155513 	 0.333927 
8.545 	 0.0169998 	 -0.815489 	 0.332511 	 0.00141604 	 0.333927 
8.546 	 0.0161843 	 -0.815651 	 0.332643 	 0.00128343 	 0.333927 
8.547 	 0.0153685 	 -0.815806 	 0.33277 	 0.00115732 	 0.333927 
8.548 	 0.0145527 	 -0.815952 	 0.332889 	 0.0010377 	 0.333927 
8.549 	 0.0137366 	 -0.816091 	 0.333002 	 0.000924592 	 0.333927 
8.55 	 0.0129205 	 -0.816222 	 0.333109 	 0.000817989 	 0.333927 
8.551 	 0.0121042 	 -0.816344 	 0.333209 	 0.000717898 	 0.333927 
8.552 	 0.0112878 	 -0.816459 	 0.333303 	 0.000624323 	 0.333927 
8.553 	 0.0104713 	 -0.816566 	 0.33339 	 0.000537269 	 0.333927 
8.554 	 0.00965466 	 -0.816664 	 0.33347 	 0.000456738 	 0.333927 
8.555 	 0.00883795 	 -0.816755 	 0.333544 	 0.000382734 	 0.333927 
8.556 	 0.00802116 	 -0.816837 	 0.333612 	 0.000315259 	 0.333927 
8.557 	 0.00720428 	 -0.816912 	 0.333673 	 0.000254317 	 0.333927 
8.558 	 0.00638734 	 -0.816979 	 0.333727 	 0.00019991 	 0.333927 
8.559 	 0.00557033 	 -0.817037 	 0.333775 	 0.00015204 	 0.333927 
8.56 	 0.00475327 	 -0.817088 	 0.333816 	 0.000110708 	 0.333927 
8.561 	 0.00393616 	 -0.81713 	 0.333851 	 7.59172e-05 	 0.333927 
8.562 	 0.00311901 	 -0.817165 	 0.333879 	 4.76682e-05 	 0.333927 
8.563 	 0.00230183 	 -0.817191 	 0.333901 	 2.59622e-05 	 0.333927 
8.564 	 0.00148463 	 -0.81721 	 0.333916 	 1.08002e-05 	 0.333927 
8.565 	 0.000667411 	 -0.817221 	 0.333925 	 2.18264e-06 	 0.333927 
8.566 	 -0.000149812 	 -0.817223 	 0.333927 	 1.09973e-07 	 0.333927 
8.567 	 -0.000967033 	 -0.817218 	 0.333922 	 4.58224e-06 	 0.333927 
8.568 	 -0.00178424 	 -0.817204 	 0.333911 	 1.55993e-05 	 0.333927 
8.569 	 -0.00260144 	 -0.817183 	 0.333894 	 3.31606e-05 	 0.333927 
8.57 	 -0.00341861 	 -0.817153 	 0.33387 	 5.72656e-05 	 0.333927 
8.571 	 -0.00423574 	 -0.817116 	 0.333839 	 8.79133e-05 	 0.333927 
8.572 	 -0.00505284 	 -0.81707 	 0.333802 	 0.000125102 	 0.333927 
8.573 	 -0.00586988 	 -0.817017 	 0.333758 	 0.000168831 	 0.333927 
8.574 	 -0.00668687 	 -0.816955 	 0.333708 	 0.000219099 	 0.333927 
8.575 	 -0.00750379 	 -0.816886 	 0.333651 	 0.000275902 	 0.333927 
8.576 	 -0.00832063 	 -0.816808 	 0.333588 	 0.00033924 	 0.333927 
8.577 	 -0.0091374 	 -0.816722 	 0.333518 	 0.000409108 	 0.333927 
8.578 	 -0.00995408 	 -0.816629 	 0.333441 	 0.000485506 	 0.333927 
8.579 	 -0.0107707 	 -0.816527 	 0.333358 	 0.000568429 	 0.333927 
8.58 	 -0.0115871 	 -0.816418 	 0.333269 	 0.000657874 	 0.333927 
8.581 	 -0.0124035 	 -0.8163 	 0.333173 	 0.000753838 	 0.333927 
8.582 	 -0.0132197 	 -0.816175 	 0.333071 	 0.000856317 	 0.333927 
8.583 	 -0.0140358 	 -0.816041 	 0.332962 	 0.000965307 	 0.333927 
8.584 	 -0.0148518 	 -0.8159 	 0.332846 	 0.0010808 	 0.333927 
8.585 	 -0.0156676 	 -0.81575 	 0.332724 	 0.0012028 	 0.333927 
8.586 	 -0.0164833 	 -0.815593 	 0.332596 	 0.0013313 	 0.333927 
8.587 	 -0.0172988 	 -0.815427 	 0.332461 	 0.00146628 	 0.333927 
8.588 	 -0.0181142 	 -0.815254 	 0.332319 	 0.00160776 	 0.333927 
8.589 	 -0.0189293 	 -0.815072 	 0.332171 	 0.00175571 	 0.333927 
8.59 	 -0.0197443 	 -0.814883 	 0.332017 	 0.00191014 	 0.333927 
8.591 	 -0.0205591 	 -0.814685 	 0.331856 	 0.00207104 	 0.333927 
8.592 	 -0.0213737 	 -0.81448 	 0.331689 	 0.0022384 	 0.333927 
8.593 	 -0.022188 	 -0.814266 	 0.331515 	 0.00241222 	 0.333927 
